step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
600.0,187,90457.0,338.79026217228466,3.39643066132267,43,15200.0,0.03585716052593794,36,17930.0,0.09327185069884798,0,0.0,0.9437343513018185,0,0.0,0.9529908877583688,36,19439.0,0.02618693116729672,0,0.0,0.9794813421401886,0,0.0,0.9258118988492297,0,0.0,0.8726981657954861,0,0.0,0.9489735960145895,0,0.0,0.9392521757662914,36,19346.0,0.022276277242608892,0,0.0,0.9224399963991402,0,0.0,0.9472646689596016,0,0.0,0.9206706400106497,36,19260.0,0.19630589455740585,0,0.0,0.9424135433284656,187,91175.0
605.0,182,91339.0,343.3796992481203,3.7040621461528738,38,15319.0,0.07538058330564416,36,18110.0,0.07126516330624492,0,0.0,0.9108906897948182,0,0.0,0.9422524977303337,36,19619.0,0.13090988741385493,0,0.0,0.9890971918483326,0,0.0,0.910997722328031,0,0.0,0.8462535892385722,0,0.0,0.9504919300176917,0,0.0,0.9658663653510944,36,19526.0,0.11412976456961071,0,0.0,0.9506077379191348,0,0.0,0.9575176807543214,0,0.0,0.9415480360324017,36,19440.0,0.12160423277340293,0,0.0,0.9324664988853613,182,92014.0
610.0,182,92240.0,344.17910447761193,3.843177608104663,38,15495.0,0.0667399832529793,36,18290.0,0.07248076339614415,0,0.0,0.933539475746727,0,0.0,0.9425536282227484,36,19799.0,0.1679472624216614,0,0.0,0.9580308582026867,0,0.0,0.892025088359676,0,0.0,0.8158503289096359,0,0.0,0.9504783582687063,0,0.0,0.9501198803122815,36,19706.0,0.1512494509281925,0,0.0,0.9287071237706487,0,0.0,0.9409708837180537,0,0.0,0.9658891229921487,36,19620.0,0.041795337388499276,0,0.0,0.967877755037103,182,92910.0
615.0,188,93168.0,342.52941176470586,3.8327921188031886,44,15703.0,0.07395327314117493,36,18470.0,0.11928768106112231,0,0.0,0.9621989532169098,0,0.0,0.937358362520486,36,19979.0,0.14654860472301826,0,0.0,0.9424890488226764,0,0.0,0.9574683855423249,0,0.0,0.9200570316437027,0,0.0,0.9497748051079203,0,0.0,0.9303487417750713,36,19882.0,0.0492613678500444,0,0.0,0.9497209813342904,0,0.0,0.8979590995489277,0,0.0,0.9313692015230427,36,19800.0,0.0971225239914721,0,0.0,0.9439738431962139,188,93834.0
620.0,193,94126.0,343.5255474452555,3.7861048779550983,49,15941.0,0.054008866831651216,36,18650.0,0.09396137900393842,0,0.0,0.9194319873674328,0,0.0,0.9142912559053366,36,20159.0,0.08847122714025238,0,0.0,0.9484956459167077,0,0.0,0.948803098161136,0,0.0,0.9370262146523689,0,0.0,0.9719984929348016,0,0.0,0.9175270399866786,36,20062.0,0.0,0,0.0,0.9804466656288702,0,0.0,0.9335445534126219,0,0.0,0.9393734677470951,36,19980.0,0.15174022723672545,0,0.0,0.9607885811773521,193,94792.0
625.0,190,95007.0,358.51698113207544,3.43099332144257,46,16130.0,0.050978967267825324,36,18830.0,0.050468021949202364,0,0.0,0.8939455109471143,0,0.0,0.9035114993156543,36,20339.0,0.07327372110369931,0,0.0,0.9453405826429446,0,0.0,0.9475643404526354,0,0.0,0.9514241427197412,0,0.0,0.9505954030133251,0,0.0,0.9893746869628682,36,20244.0,0.011269323661457836,0,0.0,0.9672367393783885,0,0.0,0.9440950012101603,0,0.0,0.9151118496797639,36,20160.0,0.09084897035063053,0,0.0,0.9634020549060616,190,95703.0
630.0,182,95841.0,363.03409090909093,3.6199380079763923,38,16264.0,0.10068781356617552,36,19010.0,0.04926482380127324,0,0.0,0.944752885664833,0,0.0,0.9600066276660546,36,20519.0,0.13196649658353185,0,0.0,0.9462536925889946,0,0.0,0.8930814218626054,0,0.0,0.9477493492191742,0,0.0,0.9211830621675646,0,0.0,0.9664504084797365,36,20426.0,0.12135517933517387,0,0.0,0.9335870713475094,0,0.0,0.9170760513852027,0,0.0,0.9316397721236466,36,20340.0,0.025595831241679367,0,0.0,0.9464410835300415,182,96559.0
635.0,180,96734.0,369.21374045801525,3.833985660667126,36,16365.0,0.10082577499279595,36,19190.0,0.05045989022329484,0,0.0,0.9597724688548109,0,0.0,0.9916212625377849,36,20699.0,0.09362681622655039,0,0.0,0.9715552801137401,0,0.0,0.9505141313261195,0,0.0,0.923355652990511,0,0.0,0.9369651656424663,0,0.0,0.9757246196350627,36,20606.0,0.21228337342926937,0,0.0,0.935574303637383,0,0.0,0.9384985495388907,0,0.0,0.9809325402142615,36,20520.0,0.0,0,0.0,0.9321875169166788,180,97380.0
640.0,182,97636.0,368.4377358490566,3.8058709858027933,38,16547.0,0.105539203009523,36,19370.0,0.026022391565372362,0,0.0,0.9661247567092538,0,0.0,0.9338059039867235,36,20879.0,0.026375239127904994,0,0.0,0.9229617020901877,0,0.0,0.9456930925440691,0,0.0,0.9491243396105279,0,0.0,0.9470155892647374,0,0.0,0.9216446256149295,36,20782.0,0.15032851208938935,0,0.0,0.9934659166968016,0,0.0,0.9615025622919943,0,0.0,0.9307136651630027,36,20700.0,0.09461069920004075,0,0.0,0.9694888600441264,182,98278.0
645.0,187,98561.0,374.75665399239546,3.605093892931523,43,16752.0,0.054000585429740115,36,19550.0,0.0966225630094035,0,0.0,0.9547737282088592,0,0.0,1.0,36,21059.0,0.024616406008568154,0,0.0,0.9691510691130333,0,0.0,0.9567605781682336,0,0.0,0.939210732181678,0,0.0,0.9431269153708333,0,0.0,0.9413328419478647,36,20962.0,0.07292900565373264,0,0.0,0.906214028478306,0,0.0,0.9366483844472979,0,0.0,0.9242228123074007,36,20880.0,0.15035305055777462,0,0.0,0.9603890193830096,187,99203.0
650.0,191,99508.0,385.68992248062017,3.275291719133603,47,16979.0,0.0005572555910338389,36,19730.0,0.11316056131215307,0,0.0,0.939486621111678,0,0.0,0.958203190372017,36,21239.0,0.04940030380327094,0,0.0,0.9587750577530043,0,0.0,0.9279059327371932,0,0.0,0.9169041384255342,0,0.0,0.9519956889366392,0,0.0,0.9543640287566173,36,21142.0,0.0,0,0.0,0.9147556307839027,0,0.0,0.9349363618673927,0,0.0,0.9703560306667213,36,21060.0,0.18659521171101015,0,0.0,0.9972775126112164,191,100150.0
655.0,192,100468.0,387.9073359073359,3.2790329808318863,48,17219.0,0.05751541253487722,36,19910.0,0.06824294233366596,0,0.0,0.9426377953566968,0,0.0,0.9522695846828282,36,21419.0,0.1124191352026555,0,0.0,0.9389306359177068,0,0.0,0.9443658657609514,0,0.0,1.0,0,0.0,0.9662803498748287,0,0.0,0.9361182166459908,36,21322.0,0.0,0,0.0,0.9687818756716453,0,0.0,0.936558521934353,0,0.0,0.9575909923828,36,21240.0,0.11821669717829413,0,0.0,1.0,192,101110.0
660.0,192,101428.0,390.10769230769233,3.294255572099959,48,17459.0,0.07775865049398385,36,20090.0,0.0920273358315893,0,0.0,0.943603497172956,0,0.0,0.9555129209883152,36,21599.0,0.14813133830806707,0,0.0,0.9631055521183223,0,0.0,0.9335460974215747,0,0.0,1.0,0,0.0,0.9611644924504745,0,0.0,0.9932995694959945,36,21502.0,0.0,0,0.0,0.9437983514128365,0,0.0,0.9382541269362685,0,0.0,0.9701969243513607,36,21420.0,0.02324059553040976,0,0.0,0.9522655599177114,192,102070.0
665.0,189,102247.0,388.77186311787074,3.373454248695918,45,17630.0,0.09704630120748775,36,20270.0,0.05064362697645044,0,0.0,0.9598097026319431,0,0.0,0.933262780052654,36,21779.0,0.14351106329004934,0,0.0,1.0,0,0.0,0.947841091679382,0,0.0,0.9666947559902532,0,0.0,0.9780249277810033,0,0.0,0.9555008327188763,36,21686.0,0.024039572415932447,0,0.0,0.9209542649719352,0,0.0,0.9462568060047529,0,0.0,0.9291871003596087,36,21600.0,0.0,0,0.0,0.967495958238113,189,102965.0
670.0,181,103037.0,384.4664179104478,3.5935993776094617,37,17725.0,0.09683768000827794,36,20450.0,0.051944067964346974,0,0.0,0.9432961669538535,0,0.0,0.9527173629860245,36,21959.0,0.08430716589670639,0,0.0,0.9418899348753248,0,0.0,0.9493026663659371,0,0.0,0.9179407397789008,0,0.0,0.9560315183049664,0,0.0,0.9668474725920883,36,21866.0,0.11901304187999275,0,0.0,0.9926194411160412,0,0.0,0.9332082073270049,0,0.0,0.9573279503386112,36,21780.0,0.0,0,0.0,0.9133566871749402,181,103780.0
675.0,180,103934.0,392.20377358490566,3.7451074227792702,36,17808.0,0.13442072017630782,36,20630.0,0.07035505027913455,0,0.0,0.9222663593080374,0,0.0,0.9493724402227341,36,22139.0,0.0,0,0.0,0.9561105876879776,0,0.0,0.9155504736102702,0,0.0,0.8935553096049558,0,0.0,0.9641949098589522,0,0.0,0.9738870653067114,36,22046.0,0.20916075368343906,0,0.0,0.9711630137534645,0,0.0,0.9695293325537904,0,0.0,0.9683614477062137,36,21960.0,0.0,0,0.0,0.8970155215218596,180,104583.0
680.0,180,104834.0,395.6,3.8949247620012755,36,17955.0,0.11677538784862954,36,20810.0,0.07360383952783571,0,0.0,0.907865014937951,0,0.0,0.9801639360447312,36,22319.0,0.0,0,0.0,0.9320786771732703,0,0.0,0.9229234635639445,0,0.0,0.9475235464783952,0,0.0,0.9438550544470538,0,0.0,0.947232608437506,36,22222.0,0.2128087378903447,0,0.0,0.9737477025053227,0,0.0,0.9398828493042444,0,0.0,0.9643494070644784,36,22140.0,0.04868892753009277,0,0.0,0.936282742758308,180,105446.0
685.0,180,105734.0,396.0074906367041,3.9793039386197786,36,18131.0,0.04568572918654808,36,20990.0,0.07315944792375004,0,0.0,0.903465802446549,0,0.0,0.9102404754326436,36,22499.0,0.0,0,0.0,0.913479271319878,0,0.0,0.8728904726235921,0,0.0,0.9314891635188082,0,0.0,0.9646497015203384,0,0.0,0.9408830628479391,36,22402.0,0.2309084264522468,0,0.0,0.9347101023688568,0,0.0,0.9384688498645205,0,0.0,0.9625152374651665,36,22320.0,0.15362762032007019,0,0.0,0.9079295387691413,180,106342.0
690.0,180,106634.0,400.8796992481203,3.9851256814201084,36,18311.0,0.05211496530362612,36,21170.0,0.09583526427002492,0,0.0,0.9691323218980631,0,0.0,0.9626970964319108,36,22679.0,0.0,0,0.0,0.8497582754528581,0,0.0,0.8621313771728331,0,0.0,0.9562474669616703,0,0.0,0.9639430683906169,0,0.0,0.9496589942343946,36,22582.0,0.17341808427876473,0,0.0,0.9658117861346808,0,0.0,0.9549623147188417,0,0.0,0.9700517596396807,36,22500.0,0.22876118256163142,0,0.0,0.7551237708777965,180,107242.0
695.0,180,107534.0,396.8044280442804,4.169141194340489,36,18491.0,0.07418399803661775,36,21350.0,0.09430447877471373,0,0.0,0.9520317251779002,0,0.0,0.9210452296413332,36,22859.0,0.0898054473033084,0,0.0,0.9547381460084513,0,0.0,0.8966719988415852,0,0.0,0.9679052202625584,0,0.0,0.9695219524418973,0,0.0,0.9601369160340499,36,22762.0,0.1038679601800849,0,0.0,0.9520442272442968,0,0.0,0.9719111906042771,0,0.0,0.9173979362073306,36,22680.0,0.2111577944747478,0,0.0,0.9045197165870362,180,108142.0
700.0,180,108434.0,401.6074074074074,4.125385725594978,36,18671.0,0.09573853196197366,36,21530.0,0.07154330820671187,0,0.0,0.9471619489293515,0,0.0,0.943121496604773,36,23039.0,0.1695919593459861,0,0.0,0.9423417655980749,0,0.0,0.9675591256712568,0,0.0,0.9395652179651287,0,0.0,0.9171407062516239,0,0.0,0.9494179241744537,36,22942.0,0.024717086833630206,0,0.0,0.9285016979194244,0,0.0,0.9085659430908342,0,0.0,0.9346075907040738,36,22860.0,0.21703798291497423,0,0.0,0.94925104948543,180,109042.0
705.0,180,109334.0,407.96268656716416,4.047749144350162,36,18851.0,0.09851871417975584,36,21710.0,0.02597077158444415,0,0.0,0.9590191445525479,0,0.0,0.9174793623854598,36,23219.0,0.2186911513973648,0,0.0,1.0,0,0.0,0.9392141967892672,0,0.0,0.9189784774814995,0,0.0,0.9047241821995877,0,0.0,0.9578315748329316,36,23122.0,0.04801749604684612,0,0.0,0.8950444475510004,0,0.0,0.8655004780612969,0,0.0,0.9446799598783252,36,23040.0,0.15541265197831328,0,0.0,0.9670462642213452,180,109942.0
710.0,180,110234.0,408.27407407407406,4.179179195400078,36,19031.0,0.09234576295419834,36,21890.0,0.050405627269051845,0,0.0,0.9581967607130594,0,0.0,0.9103813950070482,36,23399.0,0.21083738201925137,0,0.0,0.9282691779884419,0,0.0,0.9439307213100442,0,0.0,0.8967551963058101,0,0.0,0.9439896121208945,0,0.0,0.9746107930843381,36,23302.0,0.09418043785618976,0,0.0,0.924458438425203,0,0.0,0.8529254537556394,0,0.0,0.9541063985126725,36,23220.0,0.084691932163567,0,0.0,0.9423683233088975,180,110842.0
715.0,180,111134.0,408.58088235294116,4.266449346322914,36,19211.0,0.11284798062071488,36,22070.0,0.07412495885479968,0,0.0,0.880579177736642,0,0.0,0.9027758991892137,36,23579.0,0.1914053043646542,0,0.0,0.963392961826487,0,0.0,0.9368989339961192,0,0.0,0.928117949322977,0,0.0,0.9402306491823715,0,0.0,0.9709868391485568,36,23482.0,0.07284470730118583,0,0.0,0.8957228192022656,0,0.0,0.9083426717972127,0,0.0,0.950300952696607,36,23400.0,0.050984063419195744,0,0.0,0.9195131647128975,180,111742.0
720.0,180,112034.0,416.4832713754647,4.198541911779858,36,19391.0,0.09866137205804348,36,22250.0,0.09625975960320358,0,0.0,0.8767168204386143,0,0.0,0.9663497350041608,36,23759.0,0.13397600284309807,0,0.0,0.8955548810048978,0,0.0,0.9695480656715418,0,0.0,0.9111648579782018,0,0.0,0.9586538505123912,0,0.0,0.9625545447008644,36,23662.0,0.11574795293444476,0,0.0,0.9039449196231669,0,0.0,0.8883115297109606,0,0.0,0.9803941939224718,36,23580.0,0.07288809608680596,0,0.0,0.8895939167031586,180,112642.0
725.0,180,112934.0,419.8289962825279,4.192017141036826,36,19571.0,0.13118409484187232,36,22430.0,0.11742837101269825,0,0.0,0.8474652993724567,0,0.0,0.9404155051847739,36,23939.0,0.06907009770149933,0,0.0,0.8257586632340278,0,0.0,0.9082075998367296,0,0.0,0.9025502590628367,0,0.0,0.9447242322897758,0,0.0,0.9628865087258656,36,23842.0,0.0949752281912302,0,0.0,0.922206679034165,0,0.0,0.9629289476683253,0,0.0,0.9538160472004783,36,23760.0,0.05204643075456004,0,0.0,0.9803355266264988,180,113542.0
730.0,181,113835.0,423.17843866171006,4.085478831781949,37,19752.0,0.10218890439324332,36,22610.0,0.1758596200279693,0,0.0,0.8867270633259909,0,0.0,0.9773578304382408,36,24119.0,0.07321776298745902,0,0.0,0.6962177208357856,0,0.0,0.8815841567180412,0,0.0,0.9407183856199387,0,0.0,0.9273388661749901,0,0.0,0.9367577482389157,36,24022.0,0.07217732354021841,0,0.0,0.9272447745346207,0,0.0,0.9305535110435327,0,0.0,0.952315356059524,36,23940.0,0.07119281433917365,0,0.0,0.9359957922918144,181,114443.0
735.0,183,114744.0,434.6363636363636,3.7904922116160362,39,19941.0,0.07058333710435985,36,22790.0,0.1324806295827149,0,0.0,0.9742115128809434,0,0.0,0.9556178787035102,36,24299.0,0.07413823543251934,0,0.0,0.9703296572092437,0,0.0,0.9002605398353816,0,0.0,0.9532264319181927,0,0.0,0.9383125604565885,0,0.0,0.9600923930050944,36,24202.0,0.0,0,0.0,0.9245466741056886,0,0.0,0.9496373461188518,0,0.0,0.9016356812324987,36,24120.0,0.10849500161517986,0,0.0,0.9589524823363611,183,115352.0
740.0,181,115638.0,444.76153846153846,3.669694621636443,37,20126.0,0.07759024103076874,36,22970.0,0.13611980302671467,0,0.0,0.9254120175840722,0,0.0,0.9525021382246148,36,24479.0,0.09323284767629263,0,0.0,0.9162100836959479,0,0.0,0.9173749844287017,0,0.0,0.9478889407739007,0,0.0,0.9632942341789906,0,0.0,0.9312990788331973,36,24386.0,0.023536673320659868,0,0.0,0.9636240902781074,0,0.0,0.9232476625431981,0,0.0,0.9430952445669931,36,24300.0,0.06929024917394205,0,0.0,0.9402022623269596,181,116261.0
745.0,180,116534.0,455.2109375,3.6480145576217886,36,20295.0,0.10622991542618272,36,23150.0,0.11501718703329046,0,0.0,0.8898688688137091,0,0.0,0.9061744388441345,36,24659.0,0.07525532449492067,0,0.0,0.97231302613733,0,0.0,0.8981722346885046,0,0.0,0.9434591439173573,0,0.0,0.9188637974550246,0,0.0,0.9366237129078114,36,24566.0,0.10886423909072442,0,0.0,0.9463434152291308,0,0.0,0.9736038632849511,0,0.0,0.9748344201363781,36,24480.0,0.06934698867980385,0,0.0,0.911291360295834,180,117150.0
750.0,180,117434.0,455.17054263565893,3.7997138086363207,36,20471.0,0.11382870174749606,36,23330.0,0.09556597730985573,0,0.0,0.8730572800820356,0,0.0,0.9467339473122274,36,24839.0,0.06819106607918315,0,0.0,0.9493554386557167,0,0.0,0.9620021217953347,0,0.0,0.9602718390051354,0,0.0,0.8628487341771863,0,0.0,0.9526918421883482,36,24746.0,0.1927901461031958,0,0.0,0.9674678183887242,0,0.0,0.8977108778410694,0,0.0,0.9775989810600537,36,24660.0,0.0,0,0.0,0.9218538825412569,180,118046.0
755.0,180,118334.0,455.1307692307692,3.8593605033748655,36,20651.0,0.11283723416453391,36,23510.0,0.07358959865957726,0,0.0,0.9775633034165427,0,0.0,0.9201747070345253,36,25019.0,0.07103950693281523,0,0.0,0.9527492014103173,0,0.0,0.8765036170385191,0,0.0,0.9638097861248717,0,0.0,1.0,0,0.0,0.9575827414164766,36,24922.0,0.16423915499536648,0,0.0,0.9321609745179651,0,0.0,0.8508693205062662,0,0.0,0.9704670580994588,36,24840.0,0.06988124130276355,0,0.0,0.9209691312229913,180,118942.0
760.0,180,119234.0,453.361216730038,3.813874131093735,36,20831.0,0.09947420588576301,36,23690.0,0.13698868881993936,0,0.0,0.9714787948587855,0,0.0,0.9321961244928032,36,25199.0,0.019624612781630912,0,0.0,0.9173050870043836,0,0.0,0.8924900782738221,0,0.0,0.9959255118354462,0,0.0,0.9656195117202804,0,0.0,0.9611786441256692,36,25102.0,0.07238162206328101,0,0.0,0.9763599310794312,0,0.0,0.8706116901284625,0,0.0,0.9379326877572061,36,25020.0,0.1597183360008291,0,0.0,0.9426338295761839,180,119842.0
765.0,185,120149.0,449.99625468164794,3.836907930409242,41,21026.0,0.08548481188322864,36,23870.0,0.17502027034812953,0,0.0,0.9147713846708374,0,0.0,0.9460898108717903,36,25379.0,0.050047025756655886,0,0.0,0.9181803291414008,0,0.0,0.8471972227334296,0,0.0,0.9433201855813449,0,0.0,0.9607957502048582,0,0.0,0.9353346654967981,36,25282.0,0.024823350987324255,0,0.0,0.9317860804399491,0,0.0,0.9092553701787185,0,0.0,0.9276741538869151,36,25200.0,0.1612533769438305,0,0.0,0.9526398471617581,185,120757.0
770.0,180,121034.0,453.31086142322096,3.8238170979075767,36,21207.0,0.08329122903090407,36,24050.0,0.1572432929918597,0,0.0,0.8317815454987868,0,0.0,0.97083241502125,36,25559.0,0.13000939987260635,0,0.0,0.9631768981027065,0,0.0,0.9578527289330357,0,0.0,0.9551868874837147,0,0.0,0.9496315655179215,0,0.0,0.9021331037563008,36,25464.0,0.01188699885464675,0,0.0,0.9152893184224232,0,0.0,0.9271105361241904,0,0.0,0.9389191964547062,36,25380.0,0.12954692690572112,0,0.0,0.9575876186815668,180,121660.0
775.0,180,121934.0,456.6816479400749,4.029850745481544,36,21371.0,0.08613379280598424,36,24230.0,0.11529523705810378,0,0.0,0.8230620759642834,0,0.0,0.9805653377955548,36,25739.0,0.1809929171331324,0,0.0,0.9481719342989207,0,0.0,0.9235506431000773,0,0.0,0.962299753772271,0,0.0,0.9331077434317718,0,0.0,0.9293391986518618,36,25646.0,0.11765395212915664,0,0.0,0.9207418926029697,0,0.0,0.9533890620547819,0,0.0,0.9293124050519547,36,25560.0,0.04904524691031005,0,0.0,0.9764155804856175,180,122546.0
780.0,181,122837.0,463.53584905660375,3.942439059582865,37,21554.0,0.09105540622626836,36,24410.0,0.05004974666063817,0,0.0,0.9992551222784507,0,0.0,0.9922420357587806,36,25919.0,0.14565947864941095,0,0.0,0.9432668941525162,0,0.0,0.8664578237447363,0,0.0,0.9258638022014356,0,0.0,0.964117659430594,0,0.0,0.9644247043372285,36,25826.0,0.15385139699764452,0,0.0,0.9179422585445234,0,0.0,0.9050910167478711,0,0.0,0.8828795418627656,36,25740.0,0.0,0,0.0,0.9478573011879476,181,123449.0
785.0,184,123753.0,458.34444444444443,4.011002795591682,40,21750.0,0.10699806930204504,36,24590.0,0.09670592520205631,0,0.0,0.9239451704550271,0,0.0,0.9192488598609473,36,26099.0,0.06691341427154399,0,0.0,0.9428659022261459,0,0.0,0.8388959388374161,0,0.0,0.9563691010632362,0,0.0,0.953421911853869,0,0.0,0.9422889956207712,36,26002.0,0.05223210115106145,0,0.0,0.9204922483010144,0,0.0,0.9309111937731549,0,0.0,0.9801356723284294,36,25920.0,0.09481401988668763,0,0.0,0.9519993592419898,184,124361.0
790.0,180,124634.0,459.9040590405904,3.9608004157388463,36,21924.0,0.10360239973417515,36,24770.0,0.07179737756283584,0,0.0,0.9508941690356529,0,0.0,0.8922349740510317,36,26279.0,0.024665249452262596,0,0.0,0.9461856737585501,0,0.0,0.7599129833564402,0,0.0,0.9120883794337613,0,0.0,0.9464696869347525,0,0.0,0.9782356478637254,36,26186.0,0.02114616989398953,0,0.0,0.9326296583562306,0,0.0,0.9471199171057,0,0.0,0.9762901114321496,36,26100.0,0.14988390353137812,0,0.0,0.9208501092504455,180,125259.0
795.0,180,125534.0,466.6691449814126,4.131407136390181,36,22091.0,0.18788433584058772,36,24950.0,0.09655815325906346,0,0.0,0.9228222048463932,0,0.0,0.8788842576698528,36,26459.0,0.0696304487664538,0,0.0,0.9470603514065737,0,0.0,0.925816367790156,0,0.0,0.9507213813596731,0,0.0,0.8914159180973764,0,0.0,0.9690955432590052,36,26366.0,0.12148014705597251,0,0.0,0.93060884682737,0,0.0,0.9563188589564423,0,0.0,0.9255183449018549,36,26280.0,0.09249833370676712,0,0.0,0.9116625179064647,180,126146.0
800.0,180,126434.0,471.7686567164179,4.208325042565995,36,22271.0,0.15005595066848584,36,25130.0,0.07509194052637326,0,0.0,0.918753317055124,0,0.0,0.9914730812358223,36,26639.0,0.1309068384627183,0,0.0,0.9135563502125692,0,0.0,0.9540259794605088,0,0.0,0.8607637498217411,0,0.0,0.9127362419525716,0,0.0,0.9613657762283494,36,26544.0,0.19294682911792857,0,0.0,0.9173596071154648,0,0.0,0.9703746689104679,0,0.0,0.9382332114001305,36,26460.0,0.0256885771030159,0,0.0,0.9317716839591844,180,127044.0
805.0,180,127334.0,475.1268656716418,4.227301937472747,36,22451.0,0.11483702567714515,36,25310.0,0.07316179387298814,0,0.0,0.9530851386398312,0,0.0,0.8974842913719887,36,26819.0,0.0965351827470375,0,0.0,0.8991014395093999,0,0.0,0.9099945195096136,0,0.0,0.8539233999206142,0,0.0,0.9772710326175531,0,0.0,0.9313515118582812,36,26722.0,0.1659096207775208,0,0.0,0.9490377642298284,0,0.0,0.9340368259022059,0,0.0,0.9542196051740491,36,26640.0,0.093259006868405,0,0.0,0.9404572835464208,180,127942.0
810.0,180,128234.0,466.30545454545455,4.442450993495313,36,22631.0,0.13320406204349491,36,25490.0,0.1335357773500477,0,0.0,0.9392507470182786,0,0.0,0.9312153085152698,36,26999.0,0.024165070917988835,0,0.0,0.922646172232807,0,0.0,0.9394122808306666,0,0.0,1.0,0,0.0,0.9555665647786373,0,0.0,0.9615147336996444,36,26902.0,0.17362523202342658,0,0.0,0.9597735092506906,0,0.0,0.9434418644535,0,0.0,0.9309452982057826,36,26820.0,0.13620469874461563,0,0.0,0.9402212095470357,180,128842.0
815.0,181,129136.0,467.8840579710145,4.414814066976677,37,22813.0,0.11538510520931104,36,25670.0,0.13330396726193922,0,0.0,0.9600912223238085,0,0.0,0.95134612301232,36,27179.0,0.09615978254198083,0,0.0,0.9862692939815068,0,0.0,0.9473905609764863,0,0.0,1.0,0,0.0,0.9366688451687525,0,0.0,0.9653700070495204,36,27082.0,0.10374651290213437,0,0.0,0.9236243479280161,0,0.0,0.9298004226302088,0,0.0,0.9234988632808684,36,27000.0,0.16392484153094927,0,0.0,0.9582210787120466,181,129744.0
820.0,183,130047.0,485.25,3.938800509663718,39,23004.0,0.04229985331969654,36,25850.0,0.09629938574241603,0,0.0,0.9708649267202452,0,0.0,0.9496802091059964,36,27359.0,0.11482596126902636,0,0.0,0.9912823762836943,0,0.0,0.9032055202982971,0,0.0,0.9969368741826751,0,0.0,0.9358736945949468,0,0.0,0.9194144080083151,36,27262.0,0.0,0,0.0,0.963342862404243,0,0.0,0.945961349351637,0,0.0,0.9711019889537047,36,27180.0,0.18607999684236046,0,0.0,0.9530844941014784,183,130655.0
825.0,187,130976.0,498.00760456273764,3.753257706546479,43,23213.0,0.03805723986028099,36,26030.0,0.1348491221961296,0,0.0,0.9679953000363417,0,0.0,0.9380239422187912,36,27539.0,0.11596361732923272,0,0.0,0.9287692944876337,0,0.0,0.9779279562309787,0,0.0,0.9410987845892518,0,0.0,0.9802711389107222,0,0.0,0.9729257481501055,36,27442.0,0.0,0,0.0,0.9256112597058905,0,0.0,0.9890693249055663,0,0.0,0.9198471741154479,36,27360.0,0.13680616421283695,0,0.0,0.9382923432014272,187,131584.0
830.0,181,131842.0,509.04247104247105,3.6028111611063145,37,23392.0,0.03743166859211992,36,26210.0,0.11156707098569497,0,0.0,0.9497228539366661,0,0.0,0.8654141923146486,36,27719.0,0.15349494125360605,0,0.0,0.9890925965885102,0,0.0,0.9677407865468469,0,0.0,0.950834874481571,0,0.0,0.9495345443302339,0,0.0,0.9537764546471149,36,27626.0,0.02375421982038183,0,0.0,0.9482365402416975,0,0.0,0.9294015194161048,0,0.0,0.8896163785166434,36,27540.0,0.021942416895728522,0,0.0,0.9313518395823147,181,132487.0
835.0,180,132734.0,508.5593869731801,3.8816210311900856,36,23531.0,0.04746600713056606,36,26390.0,0.1144479625668593,0,0.0,0.9370573423833171,0,0.0,0.9527599905774209,36,27899.0,0.18081657396679784,0,0.0,0.9472427080342161,0,0.0,0.956301371374661,0,0.0,0.9399319636441604,0,0.0,0.9687018725648493,0,0.0,0.921911010975071,36,27806.0,0.12249572615729377,0,0.0,0.9374828023579344,0,0.0,0.9562253001234565,0,0.0,0.9674943766738124,36,27720.0,0.0,0,0.0,0.9282919905834442,180,133346.0
840.0,181,133637.0,502.39473684210526,4.0242667118345485,37,23714.0,0.055477415407435816,36,26570.0,0.1492681244959785,0,0.0,0.9725830940031901,0,0.0,0.9192284174035953,36,28079.0,0.0987129008248172,0,0.0,0.9262152614797622,0,0.0,0.9302236880603904,0,0.0,0.8994274210110835,0,0.0,0.9459721638541786,0,0.0,0.96043402097128,36,27986.0,0.1459768572836113,0,0.0,0.9017593919331759,0,0.0,0.9402817683749766,0,0.0,0.9396676651827832,36,27900.0,0.0,0,0.0,0.974083178504753,181,134249.0
