step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
160.0,156,12515.0,49.466403162055336,4.279683852366298,12,154.0,0.2590234877826062,36,2467.0,0.09756294469577692,0,0.0,0.8521652263297774,0,0.0,0.9067352218476041,36,3262.0,0.15347175625723236,0,0.0,0.9415234617528188,0,0.0,0.8284869169397572,0,0.0,0.9420093768808719,0,0.0,1.0,0,0.0,0.9398983916140535,36,3174.0,0.01296576893506753,0,0.0,0.9365183313082829,0,0.0,0.9234199681573003,0,0.0,0.956164256290688,36,3558.0,0.0,0,0.0,0.9428512169654325,156,12615.0
165.0,161,13311.0,51.593023255813954,4.502059389306683,17,219.0,0.2996452588009789,36,2647.0,0.1153741227862271,0,0.0,0.8517482001179564,0,0.0,0.9181982065790296,36,3442.0,0.11578455502537428,0,0.0,0.9489847758957928,0,0.0,0.9602265371186287,0,0.0,0.9031417016292966,0,0.0,1.0,0,0.0,0.9574671504232136,36,3356.0,0.11837419039630592,0,0.0,0.9476791889357971,0,0.0,0.9369961220709987,0,0.0,0.9543993281016695,36,3738.0,0.0,0,0.0,0.9369813331288167,161,13402.0
170.0,163,14123.0,54.95330739299611,4.450173490292415,19,311.0,0.2047629795621416,36,2827.0,0.09173488010151731,0,0.0,0.8448173462607205,0,0.0,0.9748745115429189,36,3622.0,0.02624659676592939,0,0.0,0.9404112736055832,0,0.0,0.9459493643370072,0,0.0,0.9046329876614471,0,0.0,1.0,0,0.0,0.9566204552643814,36,3536.0,0.1992744860575859,0,0.0,0.9487122012390191,0,0.0,0.9301891348071281,0,0.0,0.9432562140471097,36,3918.0,0.0,0,0.0,0.9127162466189918,163,14214.0
175.0,168,14951.0,57.28352490421456,4.431927082209609,24,419.0,0.19870014995768404,36,3007.0,0.13402611103566492,0,0.0,0.9126769093142729,0,0.0,0.9807246249534272,36,3802.0,0.0,0,0.0,0.9203076068470303,0,0.0,0.8692125698369823,0,0.0,0.940210908296834,0,0.0,0.9452254459739237,0,0.0,0.9598354210384453,36,3712.0,0.11130225459894749,0,0.0,0.9563439679273205,0,0.0,1.0,0,0.0,0.9779899928089012,36,4098.0,0.08750444481614891,0,0.0,0.9638304722674311,168,15038.0
180.0,170,15799.0,61.956862745098036,4.0835440417057685,26,547.0,0.15764386702999122,36,3187.0,0.09609510309945399,0,0.0,0.942776108805006,0,0.0,0.9563421870125381,36,3982.0,0.0,0,0.0,0.9364512409126508,0,0.0,0.89932348288205,0,0.0,0.9241080265488002,0,0.0,0.9682849244611562,0,0.0,0.9539653453851514,36,3892.0,2.06396001314675e-07,0,0.0,0.9158239102129787,0,0.0,1.0,0,0.0,0.9492682364251256,36,4278.0,0.2003406626517634,0,0.0,0.9719177315493853,170,15886.0
185.0,170,16627.0,64.6964980544747,3.9875919299055997,26,663.0,0.12156219998458408,36,3367.0,0.09621110575170791,0,0.0,1.0,0,0.0,0.9495396614631715,36,4162.0,0.0740865398067756,0,0.0,0.9590282206395805,0,0.0,0.9204605679749851,0,0.0,0.9561925141662315,0,0.0,0.952819221187045,0,0.0,0.9336642553553496,36,4076.0,0.023622295113497865,0,0.0,0.9234945724685144,0,0.0,0.9412466095568893,0,0.0,0.9398487900065415,36,4458.0,0.12785449653931524,0,0.0,0.9473815839233615,170,16726.0
190.0,172,17483.0,66.72900763358778,4.211830446567317,28,791.0,0.12707477037947068,36,3547.0,0.07357829763619025,0,0.0,1.0,0,0.0,0.940807645267537,36,4342.0,0.15176376935596808,0,0.0,0.946482731560193,0,0.0,0.8881864941875508,0,0.0,0.9518329635762349,0,0.0,0.9621351783618868,0,0.0,0.9750111800951581,36,4256.0,0.118246721685174,0,0.0,0.9434389230464998,0,0.0,0.9472324677976701,0,0.0,0.9329193367126835,36,4638.0,0.04963255563450663,0,0.0,0.9380952125756528,172,17574.0
195.0,176,18353.0,69.2566037735849,4.260148049056976,32,941.0,0.15969766913383734,36,3727.0,0.09436667652747066,0,0.0,0.9135424954264949,0,0.0,0.9554320977847869,36,4522.0,0.14692159258550788,0,0.0,0.9479668667085738,0,0.0,0.9401524808067412,0,0.0,0.9400894492287957,0,0.0,0.9495157172812434,0,0.0,0.9531575211311143,36,4434.0,0.16052506231530342,0,0.0,0.9554111843371417,0,0.0,0.9476019394092643,0,0.0,0.9644914980951769,36,4818.0,0.0,0,0.0,0.9179919197619917,176,18442.0
200.0,177,19235.0,70.97785977859779,4.2371021140294785,33,1103.0,0.17150963238699457,36,3907.0,0.12973543333941487,0,0.0,0.9321043753533136,0,0.0,0.9535255753836349,36,4702.0,0.0906873085057889,0,0.0,0.9635456641601354,0,0.0,1.0,0,0.0,0.8444228040583645,0,0.0,0.9270874919792871,0,0.0,0.954019459643226,36,4612.0,0.0781509089981646,0,0.0,0.9525068790155895,0,0.0,0.941378437867065,0,0.0,0.942755164791615,36,4998.0,0.07173116148837415,0,0.0,0.873018069424211,177,19322.0
205.0,185,20142.0,74.87732342007435,3.8698626155337124,41,1290.0,0.09430047903461836,36,4087.0,0.1467932705462897,0,0.0,0.9313785517159145,0,0.0,0.9663836196278185,36,4882.0,0.0,0,0.0,0.9510815987969866,0,0.0,0.9600745001805912,0,0.0,0.9446275350860608,0,0.0,0.9396479359798964,0,0.0,0.9165031855401288,36,4792.0,0.0,0,0.0,0.9772499940121949,0,0.0,0.9441718340663163,0,0.0,0.933651722236951,36,5178.0,0.15437737471767085,0,0.0,0.8654302008192498,185,20229.0
210.0,182,21024.0,76.72992700729927,3.9509156973094,38,1472.0,0.10612626551406192,36,4267.0,0.11537627113900079,0,0.0,0.9295590086010092,0,0.0,0.9320388291839352,36,5062.0,0.026202511761182525,0,0.0,0.8650740239939292,0,0.0,0.9680766017549718,0,0.0,0.9599233222927775,0,0.0,0.9701073090248468,0,0.0,0.9470665599414279,36,4976.0,0.018162843326129625,0,0.0,0.8407534866805124,0,0.0,0.9402533420214636,0,0.0,0.9237555969583033,36,5358.0,0.12394892734566505,0,0.0,0.8991463400257637,182,21135.0
215.0,180,21919.0,80.88191881918819,4.026999840632584,36,1633.0,0.10822492983312286,36,4447.0,0.11480712047568947,0,0.0,0.9367440768194688,0,0.0,0.939176892325715,36,5242.0,0.11123009138521822,0,0.0,0.8245057233283244,0,0.0,0.9600477990216754,0,0.0,0.962872818851004,0,0.0,0.9498396309877123,0,0.0,0.9589925752271105,36,5156.0,0.11624842368454144,0,0.0,0.8789433762930794,0,0.0,0.9502714190598969,0,0.0,0.8877805765613387,36,5538.0,0.04797816129023688,0,0.0,0.9189488082725631,180,22016.0
220.0,182,22824.0,82.3971119133574,4.02454330750376,38,1818.0,0.06863809845903361,36,4627.0,0.11680763442640704,0,0.0,0.9445757613435171,0,0.0,0.9564050360352423,36,5422.0,0.14247719520586274,0,0.0,0.8317344848720993,0,0.0,0.9329632427068553,0,0.0,0.9277063270153013,0,0.0,0.9620794667173203,0,0.0,0.9672384776051122,36,5336.0,0.130489875799998,0,0.0,0.9070161508619042,0,0.0,0.935970679762989,0,0.0,0.8781931695608698,36,5718.0,0.0,0,0.0,0.9282949297082168,182,22921.0
225.0,188,23752.0,83.92932862190813,4.1350295117324185,44,2026.0,0.08750923483325257,36,4807.0,0.11406045982706925,0,0.0,0.9209425991789599,0,0.0,0.8577569907076257,36,5602.0,0.10859570347265037,0,0.0,0.8886041463775753,0,0.0,0.9317658697345956,0,0.0,0.9270131110848506,0,0.0,0.9590185855448565,0,0.0,0.9393365799857964,36,5512.0,0.06564355333246322,0,0.0,0.9490009102313378,0,0.0,0.94143920820287,0,0.0,0.9259729583627448,36,5898.0,0.07253635858684399,0,0.0,0.8749815519236186,188,23845.0
